date,store_id,day_of_week,is_open,has_promo,is_state_holiday,is_school_holiday,future,year,calender_week,christmas,easter,public_holiday,is_state_holiday_bool,was_open_last_day,last_promo_since_days,next_promo_in_days,state_holidays_in_last_7_days,state_holidays_in_next_7_days,school_holidays_in_last_7_days,school_holidays_in_next_7_days,last_state_holiday_since_days,last_school_holiday_since_days,next_state_holiday_in_days,next_school_holiday_in_days,cosinus_day,sinus_day,sales,will_be_open_next_day_False,will_be_open_next_day_True,will_be_open_next_day_False,will_be_open_next_day_True
2013-12-27,1.0,5.0,1.0,0.0,0.0,1.0,0.0,2013.0,52.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,2.0,1.0,4.0,7.0,1.0,1.0,5.0,1.0,0.9976303053065856,-0.06880242680232064,5884.5,0,0,0,1
2013-12-28,1.0,6.0,1.0,0.0,0.0,1.0,0.0,2013.0,52.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,2.0,1.0,5.0,7.0,2.0,1.0,4.0,1.0,0.998666816288476,-0.05161966722325418,5884.5,0,0,1,0
2013-12-30,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,1.0,7.0,7.0,4.0,1.0,2.0,1.0,0.9998518392091162,-0.01721335615583528,5884.5,0,0,0,1
2013-12-31,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,2.0,1.0,7.0,7.0,5.0,1.0,1.0,1.0,1.0,6.432490598706546e-16,5314.0,0,0,1,0
2014-01-02,1.0,4.0,1.0,0.0,0.0,1.0,0.0,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,0.0,7.0,7.0,1.0,1.0,106.0,1.0,0.9994074007397048,0.034421611622745735,4969.0,0,0,0,1
2014-01-03,1.0,5.0,1.0,0.0,0.0,1.0,0.0,2014.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,3.0,1.0,0.0,7.0,7.0,2.0,1.0,105.0,1.0,0.998666816288476,0.051619667223253764,4190.0,0,0,0,1
2014-01-04,1.0,6.0,1.0,0.0,0.0,1.0,0.0,2014.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,1.0,0.0,7.0,6.0,3.0,1.0,104.0,1.0,0.9976303053065856,0.06880242680231986,5173.0,0,0,1,0
2014-01-06,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2014.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,7.0,4.0,5.0,1.0,102.0,1.0,0.9946708199115212,0.10310169744743483,6194.0,0,0,0,1
2014-01-07,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2014.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,3.0,6.0,1.0,101.0,1.0,0.9927487224577402,0.1202080448993527,5539.0,0,0,0,1
2014-01-08,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2014.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,2.0,7.0,1.0,100.0,1.0,0.9905324521322229,0.13727877211326478,4931.0,0,0,0,1
2014-01-09,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2014.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,8.0,1.0,99.0,1.0,0.9880226656636976,0.15430882066428114,4396.0,0,0,0,1
2014-01-10,1.0,5.0,1.0,1.0,0.0,1.0,0.0,2014.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,7.0,0.0,9.0,1.0,98.0,94.0,0.9852201067560606,0.1712931441814776,4486.0,0,0,0,1
2014-01-11,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,7.0,0.0,10.0,1.0,97.0,93.0,0.9821256058680006,0.1882267098432442,4454.0,0,0,1,0
2014-01-13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2014.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,12.0,3.0,95.0,91.0,0.9750645322571948,0.2219215130041655,3994.0,0,0,0,1
2014-01-14,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2014.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,4.0,0.0,13.0,4.0,94.0,90.0,0.9711000518829505,0.2386727660059501,3621.0,0,0,0,1
2014-01-15,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2014.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,3.0,0.0,14.0,5.0,93.0,89.0,0.9668478136052776,0.255353295116187,3776.0,0,0,0,1
2014-01-16,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2014.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,2.0,0.0,15.0,6.0,92.0,88.0,0.9623090774541486,0.2719581575341055,3632.0,0,0,0,1
2014-01-17,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2014.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,1.0,0.0,16.0,7.0,91.0,87.0,0.9574851883550392,0.288482432880609,3803.0,0,0,0,1
2014-01-18,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,17.0,8.0,90.0,86.0,0.9523775757303974,0.3049212246562891,5128.0,0,0,1,0
2014-01-20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2014.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,19.0,10.0,88.0,84.0,0.9413173175128472,0.3375228995941133,6148.0,0,0,0,1
2014-01-21,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2014.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,11.0,87.0,83.0,0.9353679493131484,0.3536761221763716,5151.0,0,0,0,1
2014-01-22,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2014.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,12.0,86.0,82.0,0.9291414114031744,0.3697245428906731,4562.0,0,0,0,1
2014-01-23,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2014.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,13.0,85.0,81.0,0.9226395488404876,0.3856634062436071,4597.0,0,0,0,1
2014-01-24,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2014.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,23.0,14.0,84.0,80.0,0.9158642882672872,0.40148798920597295,5098.0,0,0,0,1
2014-01-25,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,24.0,15.0,83.0,79.0,0.9088176373395028,0.4171936026123168,4546.0,0,0,1,0
2014-01-27,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2014.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,26.0,17.0,81.0,77.0,0.8939185965192571,0.4482293417404106,3601.0,0,0,0,1
2014-01-28,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2014.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,27.0,18.0,80.0,76.0,0.8860706215341378,0.4635502709028509,3581.0,0,0,0,1
2014-01-29,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2014.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,28.0,19.0,79.0,75.0,0.8779600847008882,0.4787338401157885,3789.0,0,0,0,1
2014-01-30,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2014.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,29.0,20.0,78.0,74.0,0.8695893893466109,0.4937755501599772,4549.0,0,0,0,1
2014-01-31,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2014.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,30.0,21.0,77.0,73.0,0.8609610158889943,0.5086709438521044,4906.0,0,0,0,1
2014-02-01,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,31.0,22.0,76.0,72.0,0.8520775211013093,0.5234156073655503,5292.0,0,0,1,0
2014-02-03,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2014.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,33.0,24.0,74.0,70.0,0.8335557718385699,0.5524353131676196,5839.0,0,0,0,1
2014-02-04,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2014.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,25.0,73.0,69.0,0.8239230057575542,0.5667017562911176,5540.0,0,0,0,1
2014-02-05,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2014.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,26.0,72.0,68.0,0.8140460935082178,0.5808002734538009,5031.0,0,0,0,1
2014-02-06,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2014.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,27.0,71.0,67.0,0.8039279618328213,0.5947266869607634,4823.0,0,0,0,1
2014-02-07,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2014.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,37.0,28.0,70.0,66.0,0.7935716089521474,0.6084768701151261,5596.0,0,0,0,1
2014-02-08,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,38.0,29.0,69.0,65.0,0.7829801036770628,0.6220467484408675,4726.0,0,0,1,0
2014-02-10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2014.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,40.0,31.0,67.0,63.0,0.7611042586607747,0.6486295610349814,3591.0,0,0,0,1
2014-02-11,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2014.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,41.0,32.0,66.0,62.0,0.7498264012045686,0.6616346182422783,3461.0,0,0,0,1
2014-02-12,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2014.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,42.0,33.0,65.0,61.0,0.7383263540031065,0.6744436188329455,3662.0,0,0,0,1
2014-02-13,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2014.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,43.0,34.0,64.0,60.0,0.7266075247685656,0.6870527672236669,3638.0,0,0,0,1
2014-02-14,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2014.0,7.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,44.0,35.0,63.0,59.0,0.7146733860429609,0.6994583270516471,4647.0,0,0,0,1
2014-02-15,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,7.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,45.0,36.0,62.0,58.0,0.7025274741691571,0.7116566222817746,5258.0,0,0,1,0
2014-02-17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2014.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,47.0,38.0,60.0,56.0,0.6776147890466889,0.7354170229639855,5393.0,0,0,0,1
2014-02-18,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2014.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0,39.0,59.0,55.0,0.6648553979642865,0.7469720876965552,4602.0,0,0,0,1
2014-02-19,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2014.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,40.0,58.0,54.0,0.6518989958787126,0.7583058084785624,4935.0,0,0,0,1
2014-02-20,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2014.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,41.0,57.0,53.0,0.6387494220515272,0.7694148268839378,4563.0,0,0,0,1
2014-02-21,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2014.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,51.0,42.0,56.0,52.0,0.6254105729852463,0.7802958510707755,4727.0,0,0,0,1
2014-02-22,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,52.0,43.0,55.0,51.0,0.6118864012687243,0.7909456567567772,4820.0,0,0,1,0
2014-02-24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2014.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,54.0,45.0,53.0,49.0,0.5842981736283684,0.8115390590073609,3826.0,0,0,0,1
2014-02-25,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2014.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,55.0,46.0,52.0,48.0,0.5702422926917871,0.8214765533024142,3499.0,0,0,0,1
2014-02-26,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2014.0,9.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,56.0,47.0,51.0,47.0,0.5560174366570446,0.8311706263658079,4108.0,0,0,0,1
2014-02-27,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2014.0,9.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,57.0,48.0,50.0,46.0,0.5416278206559814,0.8406184056344782,3826.0,0,0,0,1
2014-02-28,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2014.0,9.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,58.0,49.0,49.0,45.0,0.5270777086423722,0.8498170915275278,5031.0,0,0,0,1
2014-03-01,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,9.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,59.0,50.0,48.0,44.0,0.5123714121284237,0.8587639582758029,5307.0,0,0,1,0
2014-03-03,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2014.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,61.0,52.0,46.0,42.0,0.4825077417612185,0.8758917051442429,6198.0,0,0,0,1
2014-03-04,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2014.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,62.0,53.0,45.0,41.0,0.4673592171580022,0.8840675099433636,5397.0,0,0,0,1
2014-03-05,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2014.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,54.0,44.0,40.0,0.4520722039323044,0.8919813464595485,4916.0,0,0,0,1
2014-03-06,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2014.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,55.0,43.0,39.0,0.436651231956064,0.8996308696522433,4585.0,0,0,0,1
2014-03-07,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2014.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,65.0,56.0,42.0,38.0,0.4211008707960896,0.907013812802636,5340.0,0,0,0,1
2014-03-08,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,66.0,57.0,41.0,37.0,0.40542572835999735,0.9141279881853336,4400.0,0,0,1,0
2014-03-10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2014.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,68.0,59.0,39.0,35.0,0.37371971479046906,0.9275416835791966,3573.0,0,0,0,1
2014-03-11,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2014.0,11.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,69.0,60.0,38.0,34.0,0.35769823883312546,0.9338372288229252,3588.0,0,0,0,1
2014-03-12,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2014.0,11.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,70.0,61.0,37.0,33.0,0.3415707691678556,0.9398560579418954,3805.0,0,0,0,1
2014-03-13,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2014.0,11.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,71.0,62.0,36.0,32.0,0.3253420847119801,0.9455963874271426,3224.0,0,0,0,1
2014-03-14,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2014.0,11.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,72.0,63.0,35.0,31.0,0.30901699437494745,0.9510565162951536,3883.0,0,0,0,1
2014-03-15,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,11.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,73.0,64.0,34.0,30.0,0.2926003356333484,0.9562348265919056,5042.0,0,0,1,0
2014-03-17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2014.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,75.0,66.0,32.0,28.0,0.2595117970697999,0.9657399376548548,5563.0,0,0,0,1
2014-03-18,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2014.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,76.0,67.0,31.0,27.0,0.2428497220959356,0.9700639218515072,5200.0,0,0,0,1
2014-03-19,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2014.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,77.0,68.0,30.0,26.0,0.2261156855082883,0.9741004551724204,4036.0,0,0,0,1
2014-03-20,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2014.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,78.0,69.0,29.0,25.0,0.20931464596304847,0.9778483415056568,4023.0,0,0,0,1
2014-03-21,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2014.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,79.0,70.0,28.0,24.0,0.19245158197083,0.9813064702716092,4510.0,0,0,0,1
2014-03-22,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,80.0,71.0,27.0,23.0,0.1755314904214282,0.9844738167520922,5241.0,0,0,1,0
2014-03-24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2014.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,82.0,73.0,25.0,21.0,0.141540295217043,0.989932495087353,3850.0,0,0,0,1
2014-03-25,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2014.0,13.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,83.0,74.0,24.0,20.0,0.12447926388678915,0.9922222094179324,3136.0,0,0,0,1
2014-03-26,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2014.0,13.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,84.0,75.0,23.0,19.0,0.10738134666416307,0.9942179068939521,3225.0,0,0,0,1
2014-03-27,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2014.0,13.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,85.0,76.0,22.0,18.0,0.09025161003104117,0.995918996147179,3847.0,0,0,0,1
2014-03-28,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2014.0,13.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,86.0,77.0,21.0,17.0,0.07309512989807777,0.9973249731081556,3987.0,0,0,0,1
2014-03-29,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,13.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,87.0,78.0,20.0,16.0,0.05591699010060349,0.9984354211555644,4583.0,0,0,1,0
2014-03-31,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2014.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,89.0,80.0,18.0,14.0,0.021516097436222254,0.9997685019798908,6008.0,0,0,0,1
2014-04-01,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2014.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,81.0,17.0,13.0,0.004303538296244289,0.99999073973619,5407.0,0,0,0,1
2014-04-02,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2014.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,91.0,82.0,16.0,12.0,-0.01291029607500882,0.999916658654738,4834.0,0,0,0,1
2014-04-03,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2014.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,83.0,15.0,11.0,-0.030120304846908117,0.9995462806873572,4556.0,0,0,0,1
2014-04-04,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2014.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,93.0,84.0,14.0,10.0,-0.04732138832243185,0.9988797155850336,4738.0,0,0,0,1
2014-04-05,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,94.0,85.0,13.0,9.0,-0.06450844944931622,0.9979171608653922,4599.0,0,0,1,0
2014-04-07,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2014.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,96.0,87.0,11.0,7.0,-0.09882013873287143,0.9951053111006976,3751.0,0,0,0,1
2014-04-08,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2014.0,15.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,2.0,97.0,88.0,10.0,6.0,-0.1159345995955004,0.9932568492674144,3990.0,0,0,0,1
2014-04-09,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2014.0,15.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,3.0,98.0,89.0,9.0,5.0,-0.1330147065341959,0.9911140639934548,3919.0,0,0,0,1
2014-04-10,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2014.0,15.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,4.0,99.0,90.0,8.0,4.0,-0.1500553983446526,0.9886775902323404,3948.0,0,0,0,1
2014-04-11,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2014.0,15.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,1.0,0.0,5.0,100.0,91.0,7.0,3.0,-0.16705162550211924,0.9859481499638304,3733.0,0,0,0,1
2014-04-12,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,15.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,1.0,0.0,6.0,101.0,92.0,6.0,2.0,-0.18399835165768005,0.9829265519799822,4191.5,0,0,1,0
2014-04-14,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2014.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,7.0,103.0,94.0,4.0,1.0,-0.21772323039653174,0.9760105506323684,5315.5,0,0,0,1
2014-04-15,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2014.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,7.0,104.0,1.0,3.0,1.0,-0.23449138957040985,0.9721181966290612,6288.5,0,0,0,1
2014-04-16,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2014.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,7.0,105.0,1.0,2.0,1.0,-0.2511900638848193,0.9679377830240642,6288.5,0,0,0,1
2014-04-17,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2014.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,7.0,106.0,1.0,1.0,1.0,-0.2678143051621742,0.9634705485641488,6178.0,0,0,1,0
2014-04-19,1.0,6.0,1.0,0.0,0.0,1.0,0.0,2014.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,5.0,6.0,1.0,1.0,2.0,1.0,-0.3008198076356673,0.9536809966304456,6015.5,0,0,1,0
2014-04-22,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2014.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,7.0,3.0,1.0,1.0,9.0,1.0,-0.3496474552512284,0.9368813462954316,4133.0,0,0,0,1
2014-04-23,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2014.0,17.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,7.0,2.0,2.0,1.0,8.0,1.0,-0.36572252349726897,0.9307239310379796,3482.0,0,0,0,1
2014-04-24,1.0,4.0,1.0,0.0,0.0,1.0,0.0,2014.0,17.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,1.0,7.0,1.0,3.0,1.0,7.0,1.0,-0.3816892202666588,0.9242907221930934,3376.0,0,0,0,1
2014-04-25,1.0,5.0,1.0,0.0,0.0,1.0,0.0,2014.0,17.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,1.0,7.0,0.0,4.0,1.0,6.0,94.0,-0.397542814282556,0.9175836260593936,3710.0,0,0,0,1
2014-04-26,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2014.0,17.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0,7.0,0.0,5.0,1.0,5.0,93.0,-0.4132786077829042,0.9106046300942164,3989.0,0,0,1,0
